L1_algorithm,L2_algorithm,wr_pol,cost,latency,workload,tot_req,reads,writes,requests
arc,arc,wb-et,0.320734924,0.048165296,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.362133077,0.04364472,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.403698158,0.041960883,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.44946787,0.7326173,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.490866023,0.667215294,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.532264176,0.563692234,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.573829257,0.490732187,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.61522741,0.618497157,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.65679249,0.602334709,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.698190643,0.406636273,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.739755724,0.044213793,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.781153877,0.038768087,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.822718958,0.036833669,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.86848867,0.6229532,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.909886823,0.618562314,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.951284976,0.568268877,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.992850057,0.574287623,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.03424821,0.603080876,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.07581329,0.312784746,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.117211443,0.082807786,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.158776524,0.042281104,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.200174677,0.036123211,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.241739758,0.033245902,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.28919907,0.567779433,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.330597223,0.563859341,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.371995376,0.521799459,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.413560457,0.558161516,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.45495861,0.443745924,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.496356762,0.125638439,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.537921843,0.065473119,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.579319996,0.041433215,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.620718149,0.035049776,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.66228323,0.031571008,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.70821987,0.671384848,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.749618023,0.65787357,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.791016176,0.649387023,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.832581257,0.644066253,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.87397941,0.628448071,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.915377562,0.63617657,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.956942643,0.309997351,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,1.998340796,0.042794568,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.039738949,0.036719158,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.08130403,0.034618374,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.12893027,0.652980342,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.170328423,0.636550214,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.211726576,0.632216639,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.253291657,0.627522066,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.29468981,0.640756912,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.336087962,0.625272378,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.377653043,0.094361575,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.419051196,0.040858254,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.460449349,0.036240499,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.50201443,0.034016258,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.54795107,0.565799762,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.589349223,0.530113096,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.630747376,0.470315405,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.672145529,0.54453335,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.713543682,0.548510686,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.754941834,0.425092149,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.796339987,0.040014265,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.83773814,0.034493194,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.879136293,0.031580961,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.920701374,0.030504375,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,2.96866147,0.031921342,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.009892695,0.031033,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.05112392,0.029262751,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.092522073,0.02786509,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.133753297,0.027441783,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.174984522,0.026997508,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.216382675,0.024804687,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.2576139,0.023328973,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.298845125,0.020208939,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.340243278,0.017710488,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.38768227,0.021778973,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.428579639,0.021631542,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.469643936,0.02155525,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.510708232,0.021128267,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.551772529,0.020726558,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.592836826,0.020800245,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.633901123,0.02048911,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.67496542,0.019227767,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.716029716,0.020450878,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.757094013,0.016779551,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.80839267,0.01798758,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.849290039,0.017856207,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.890354336,0.017831574,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.931418632,0.017782307,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,3.972482929,0.017642712,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,4.013547226,0.017330645,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,4.054611523,0.017530482,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,4.09567582,0.017226613,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,4.136740116,0.016558509,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,4.177804413,0.017281367,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.03044707,0.846856274,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.071845223,0.681700378,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.113243376,0.647532185,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.154808457,0.60275823,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.19620661,0.570702794,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.23777169,0.542488196,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.279169843,0.431701511,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.320734924,0.048067291,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.362133077,0.043816207,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.403698158,0.041960883,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.44946787,0.745606213,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.490866023,0.740679678,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.532264176,0.706308217,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.573829257,0.658900826,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.61522741,0.626208247,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.656625562,0.59250187,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.698190643,0.478950372,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.739588796,0.044309037,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.780986949,0.039386567,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.82255203,0.037277411,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.86848867,0.723471895,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.909886823,0.722102797,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.951284976,0.717819516,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,0.992683129,0.672347289,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.034081282,0.636675869,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.075646362,0.603693616,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.117044515,0.502456297,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.158442668,0.043436417,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.199840821,0.038556022,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.241405902,0.036363592,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.28919907,0.694970899,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.330597223,0.694210331,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.371995376,0.69181765,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.413393529,0.682558596,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.454791682,0.664245975,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.496356762,0.656896082,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.537754915,0.51564891,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.579153068,0.042988502,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.620551221,0.037674127,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.662116302,0.035384241,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,0.566522927,0.864211332,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,1.385805727,0.389964041,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,2.205255454,0.305754168,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,3.024705182,0.223969441,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,3.84415491,0.206263434,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,4.663604637,0.19923956,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,5.483054365,0.190915603,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,6.302504093,0.184221547,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,7.121953821,0.173860402,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,7.941403548,0.164159794,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,8.859079727,0.56375281,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,9.67802867,0.483677406,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,10.49714454,0.41019257,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,11.31626041,0.316447527,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,12.13537629,0.292349925,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,12.95449216,0.281854867,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,13.77360803,0.268770869,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,14.5927239,0.258222337,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,15.41183977,0.242356737,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,16.23095564,0.226581009,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,17.15332613,0.473435084,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,17.97210814,0.442020957,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,18.79089016,0.40502785,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,19.60967217,0.326337693,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,20.42845419,0.306692441,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,21.2472362,0.298154416,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,22.06601822,0.286176149,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,22.88480024,0.267400747,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,23.70358225,0.248807446,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,24.52236427,0.241159122,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,25.44757253,0.370151674,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,26.26685533,0.359097344,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,27.08613813,0.350038628,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,27.90542093,0.339569136,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,28.72470373,0.327320088,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,29.54415345,0.313614973,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,30.36343625,0.309350355,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,31.18271905,0.28863126,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,32.00200185,0.264146982,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,32.82145158,0.257477585,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,33.74181893,0.33969457,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,34.55793009,0.337297623,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,35.37420819,0.335056497,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,36.19031936,0.329766773,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,37.00659745,0.326844606,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,37.82270862,0.314330901,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,38.63898671,0.302776243,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,39.45509788,0.280576609,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,40.27137598,0.266603306,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,41.08765407,0.249561573,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,42.03606533,0.32805037,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,42.84950565,0.325745923,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,43.66294596,0.325112031,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,44.47638628,0.320797693,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,45.2898266,0.312873871,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,46.10326692,0.31561561,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,46.91670724,0.295961999,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,47.73014756,0.281672365,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,48.54358787,0.267667206,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,49.35702819,0.250577521,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,50.33031173,0.315054878,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,51.14275048,0.312918076,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,51.95518923,0.311491492,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,52.76762798,0.310233521,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,53.58006673,0.30864237,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,54.39250548,0.303924034,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,55.20494423,0.305077653,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,56.01738298,0.277710173,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,56.82982173,0.258520655,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,57.64226048,0.251855546,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,1.70821987,0.673331563,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.749618023,0.671107816,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.791016176,0.66538446,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.832414329,0.66304132,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.873812482,0.657637486,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.915377562,0.649857566,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.956775715,0.319177416,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,1.998173868,0.043215539,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.039572021,0.037001844,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.081137102,0.034659792,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.12893027,0.65338144,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.170328423,0.647430642,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.211726576,0.645355824,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.253124729,0.644549797,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.294522882,0.643274401,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.336087962,0.628075756,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.377486115,0.098462469,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.418884268,0.04118989,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.460282421,0.036295851,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.501847502,0.034008487,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.54795107,0.56520819,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.589349223,0.561882024,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.630747376,0.560656054,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.672145529,0.557121159,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.713543682,0.552770235,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.754941834,0.437409401,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.796339987,0.04134459,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.83773814,0.034550572,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.879136293,0.031537661,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.920534446,0.030485548,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,2.96866147,0.031684055,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.009892695,0.031183028,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.05112392,0.029431834,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.092355145,0.027635189,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.133586369,0.027330961,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.174817594,0.026992289,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.216048819,0.025203284,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.257280044,0.025599137,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.298511269,0.020202922,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.339742494,0.017674251,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.38768227,0.022177474,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.428746567,0.02204658,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.469810864,0.022041126,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.511042088,0.021674709,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.552106385,0.021384798,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.59333761,0.021232028,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.634401907,0.020907357,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.675633132,0.019763829,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.716697429,0.021002835,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.757928653,0.016819154,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.80839267,0.01798758,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.849290039,0.017856207,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.890354336,0.017850733,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.931418632,0.017782307,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,3.972482929,0.017642712,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,4.013547226,0.017330645,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,4.054611523,0.017530482,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,4.09567582,0.017226613,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,4.136740116,0.016558509,w66,558560,61.15,38.85,0.49
lru,lru,wb-et,4.177804413,0.017281367,w66,558560,61.15,38.85,0.49
arc,arc,wb-et,58.62455813,0.303235166,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,59.43482681,0.301458185,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,60.24526243,0.298907563,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,61.05569804,0.298839076,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,61.86596673,0.293519837,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,62.67640234,0.293106105,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,63.48683795,0.285743083,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,64.29710664,0.275151023,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,65.10754225,0.259512655,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,65.91797787,0.252820778,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,66.91880453,0.285391562,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,67.73057556,0.283181378,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,68.5423466,0.281251106,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,69.35428457,0.280462803,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,70.16605561,0.277792048,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,70.97782665,0.27313366,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,71.78976461,0.270932999,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,72.60153565,0.266881349,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,73.41330669,0.271850317,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,74.22524465,0.254412774,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,75.21305093,0.268536659,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,76.02198419,0.266815991,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,76.83091745,0.263664871,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,77.64001764,0.263626009,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,78.4489509,0.257836173,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,79.25788416,0.257318433,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,80.06698435,0.2546192,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,80.87591761,0.247673487,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,81.68485087,0.251738045,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,82.49395106,0.255795124,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,0.566522927,0.864211332,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,1.385805727,0.388679461,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,2.205255454,0.309989167,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,3.024705182,0.235068543,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,3.84415491,0.221837988,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,4.663604637,0.213776756,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,5.483054365,0.206151386,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,6.302504093,0.19432439,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,7.121953821,0.175805916,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,7.941403548,0.164159794,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,8.859079727,0.562404045,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,9.678195599,0.535938086,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,10.49731147,0.45155064,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,11.31642734,0.334447208,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,12.13554321,0.316516198,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,12.95465909,0.304402398,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,13.77377496,0.287091387,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,14.59289083,0.272733154,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,15.4120067,0.237805242,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,16.23112257,0.226825478,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,17.15332613,0.478052352,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,17.97210814,0.476299713,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,18.79105709,0.439875935,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,19.61000603,0.350631217,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,20.42895497,0.337909208,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,21.24773699,0.325936322,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,22.06668593,0.304930799,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,22.88563488,0.292205075,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,23.70458382,0.25684037,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,24.52353276,0.240744728,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,25.44757253,0.382200501,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,26.26535297,0.380206133,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,27.08313342,0.377754691,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,27.90091387,0.373140241,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,28.71869432,0.354736491,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,29.53664169,0.343572891,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,30.35442214,0.327731998,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,31.17220259,0.311411836,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,31.98998303,0.280337277,w69,417360,77.7,22.3,12.91
lru,lru,wb-et,32.80793041,0.255645619,w69,417360,77.7,22.3,12.91
arc,arc,wb-et,1.549912319,0.758727558,w32,773840,88.8,11.2,17.19
arc,arc,wb-et,3.796429824,0.454590806,w32,773840,88.8,11.2,17.19
arc,arc,wb-et,6.04294733,0.368287625,w32,773840,88.8,11.2,17.19
arc,arc,wb-et,8.289464836,0.353183456,w32,773840,88.8,11.2,17.19
arc,arc,wb-et,10.53598234,0.344938641,w32,773840,88.8,11.2,17.19
arc,arc,wb-et,12.78249985,0.334564533,w32,773840,88.8,11.2,17.19
arc,arc,wb-et,15.02901735,0.321543439,w32,773840,88.8,11.2,17.19
